,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp,full_spec_name,file_name_stub
174,615643,Corvus,corax,,birds,Northern Raven,Manceau Lionel,France,"Lyas, Ardèche, Auvergne-Rhône-Alpes",44.7533,4.5788,550,call,,adult,field recording,//xeno-canto.org/615643,https://xeno-canto.org/615643/download,XC615643-15-09-2020_Lyas07_Grand corbeau et Faucon crécerelle.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC615643-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC615643-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC615643-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,07:00,2020-09-15,2021-01-17,['Falco tinnunculus'],,yes,yes,no,,,no,,,48000,Corvus corax,Corvus_corax_XC615643_15_09_2020_Lyas07_Grand_corbeau_et_Faucon_crecerelle
175,904074,Corvus,corax,,birds,Northern Raven,Corentin Rivière,France,"Forêt du Risoux, Bellefontaine, Jura, Bourgogne-Franche-Comté",46.5546,6.1207,1200,flight call,,adult,field recording,//xeno-canto.org/904074,https://xeno-canto.org/904074/download,XC904074-Grandcorbeau_20042024_forêtsdurisoux-10h-cris-vol.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC904074-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC904074-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NKTQOAXTXA/wave/XC904074-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,10:00,2024-04-20,2024-05-18,[],,yes,yes,no,,,no,,,48000,Corvus corax,Corvus_corax_XC904074_Grandcorbeau_20042024_foretsdurisoux_10h_cris_vol
176,894072,Corvus,corax,,birds,Northern Raven,Tristan Guillebot de Nerville,France,"Arrondissement de Châteaulin (near  Saint-Goazec), Finistère, Bretagne",48.1458,-3.7226,260,call,uncertain,adult,field recording,//xeno-canto.org/894072,https://xeno-canto.org/894072/download,XC894072-2023_02_04_Grand_corbeau_cri_Menez_an_Duc_10h44_for_XC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HLDLDQFJEA/wave/XC894072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HLDLDQFJEA/wave/XC894072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HLDLDQFJEA/wave/XC894072-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,10:44,2023-02-04,2024-04-07,[],,yes,yes,no,,,no,Zoom H4NPro,,44100,Corvus corax,Corvus_corax_XC894072_2023_02_04_Grand_corbeau_cri_Menez_an_Duc_10h44_for_XC
177,861366,Corvus,corax,,birds,Northern Raven,Thierry THOMAS,France,"Arrondissement de Lodève (near  Saint-Maurice-Navacelles), Hérault, Occitanie",43.8467,3.518,600,flight call,,,field recording,//xeno-canto.org/861366,https://xeno-canto.org/861366/download,XC861366-2023.12.03-08h08-Grand-corbeau-Navacelles.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC861366-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC861366-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC861366-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,08:08,2023-12-03,2024-01-11,[],,no,no,no,,,yes,Zoom H4n Pro,Stereo EM272 capsules,44100,Corvus corax,Corvus_corax_XC861366_20231203_08h08_Grand_corbeau_Navacelles
178,826314,Corvus,corax,,birds,Northern Raven,Penegal,France,"Étang des Chéneaux, Denipaire, Vosges, Grand Est",48.3251,6.966,480,call,uncertain,uncertain,in the hand,//xeno-canto.org/826314,https://xeno-canto.org/826314/download,XC826314-birdnet_mobile_8629222379_recording_340.wav,"{'small': '//xeno-canto.org/sounds/uploaded/DHVUPNNSJH/wave/XC826314-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DHVUPNNSJH/wave/XC826314-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DHVUPNNSJH/wave/XC826314-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,15:00,2023-08-29,2023-08-31,[],"Recorded on a mountain, culminating at about 650m, which is mostly covered by a coniferous forest (_Abies alba_ and _Pinus sylvestris_ mostly).",no,no,no,,,no,Samsung Galaxy XCover 5 (with BirdNET),Integrated,48000,Corvus corax,Corvus_corax_XC826314_birdnet_mobile_8629222379_recording_340wav
179,627630,Corvus,corax,,birds,Northern Raven,Manceau Lionel,France,"Versailleux, Ain, Auvergne-Rhône-Alpes",45.9794,5.1317,280,call,uncertain,uncertain,field recording,//xeno-canto.org/627630,https://xeno-canto.org/627630/download,XC627630-210306_Grand corbeau_Etang Girardier-VERSAILLEUX (01).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC627630-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC627630-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YCPZMKPRPA/wave/XC627630-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,10:00,2021-03-06,2021-03-09,[],,yes,yes,no,,,no,,,48000,Corvus corax,Corvus_corax_XC627630_210306_Grand_corbeau_Etang_Girardier_VERSAILLEUX_01
180,518684,Corvus,corax,,birds,Northern Raven,Georges Bedrines,France,"Val-Suzon, Côte-d'Or, Bourgogne-Franche-Comté",47.4033,4.8818,380,flight call,,,field recording,//xeno-canto.org/518684,https://xeno-canto.org/518684/download,XC518684-Grands corbeaux 09012020 Suzon.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XIQVMQVUPP/wave/XC518684-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIQVMQVUPP/wave/XC518684-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIQVMQVUPP/wave/XC518684-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,10:30,2020-01-09,2020-01-09,[],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC518684_Grands_corbeaux_09012020_Suzon
181,354473,Corvus,corax,,birds,Northern Raven,Cedric Mroczko,France,"Penne, Tarn, Occitanie",44.0899,1.7632,300,flight call,,,field recording,//xeno-canto.org/354473,https://xeno-canto.org/354473/download,XC354473-170122_03.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC354473-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC354473-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC354473-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,11:35,2017-01-22,2017-02-05,['Parus major'],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC354473_170122_03
182,112544,Corvus,corax,corax,birds,Northern Raven,Bram Piot,France,"Col de la Faucille, Ain",46.37,6.0189,1300,flight call,,,field recording,//xeno-canto.org/112544,https://xeno-canto.org/112544/download,XC112544-Corcor_LaFaucille_20120907_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC112544-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC112544-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC112544-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:12,11:00,2012-09-07,2012-11-10,[],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC112544_Corcor_LaFaucille_20120907_edited
183,727849,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Tanguy Loïs,France,"Arrondissement de Briançon (near  Le Monêtier-les-Bains), Hautes-Alpes, Provence-Alpes-Côte d'Azur",45.0359,6.4052,2100,"call, flight call",,,field recording,//xeno-canto.org/727849,https://xeno-canto.org/727849/download,XC727849-crave.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC727849-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC727849-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC727849-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,08:00,2022-05-27,2022-05-30,['Lyrurus tetrix'],,yes,yes,no,,,no,,,48000,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC727849_crave
184,584325,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Stanislas Wroza,France,"Ouessant, Finistère, Bretagne",48.4543,-5.1272,20,flight call,,,field recording,//xeno-canto.org/584325,https://xeno-canto.org/584325/download,XC584325-Crave a bec rouge vol +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584325-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584325-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584325-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,09:00,2020-08-16,2020-08-24,[],,yes,yes,no,,,no,,,48000,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC584325_Crave_a_bec_rouge_vol_
185,584323,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Stanislas Wroza,France,"Ouessant, Finistère, Bretagne",48.4543,-5.1272,20,flight call,,,field recording,//xeno-canto.org/584323,https://xeno-canto.org/584323/download,XC584323-Crave a bec rouge vol + 3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584323-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584323-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584323-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,09:00,2020-08-16,2020-08-24,[],,yes,yes,no,,,no,,,48000,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC584323_Crave_a_bec_rouge_vol__3
186,893020,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Stanislas Wroza,France,"Arrondissement de Quimper (near  Plogoff), Finistere, Brittany",48.0398,-4.7361,50,flight call,,,field recording,//xeno-canto.org/893020,https://xeno-canto.org/893020/download,XC893020-20240330_010002_Crave.wav,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC893020-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC893020-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC893020-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,08:30,2024-04-03,2024-04-03,[],,yes,yes,unknown,,,unknown,Omnidirectional microphone,Primo EM272,48000,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC893020_20240330_010002_Cravewav
187,804572,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Christian Kerihuel,France,"Arrondissement de Millau (near  La Roque-Sainte-Marguerite), Aveyron, Occitanie",44.1002,3.2064,700,"alarm call, flight call",,,field recording,//xeno-canto.org/804572,https://xeno-canto.org/804572/download,XC804572-cabr-28mai23-12h.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VWWRQKFKMD/wave/XC804572-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWWRQKFKMD/wave/XC804572-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWWRQKFKMD/wave/XC804572-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,12:00,2023-05-28,2023-05-28,[],,yes,yes,unknown,,,no,olympus LS-12,em272,44100,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC804572_cabr_28mai23_12h
188,689526,Pyrrhocorax,pyrrhocorax,,birds,Red-billed Chough,Stanislas Wroza,France,"Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne",48.4609,-5.0449,30,flight call,,,field recording,//xeno-canto.org/689526,https://xeno-canto.org/689526/download,XC689526-Crave a bec rouge cris 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689526-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689526-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689526-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,08:00,2021-11-11,2021-11-29,[],,yes,yes,no,,,no,,,48000,Pyrrhocorax pyrrhocorax,Pyrrhocorax_pyrrhocorax_XC689526_Crave_a_bec_rouge_cris_2
189,949723,Corvus,frugilegus,,birds,Rook,FREDERIC Lionel,France,"Arrondissement d'Orléans (near  Chécy), Loiret, Centre-Val de Loire",47.8915,2.0253,110,"aberrant, flight call",uncertain,uncertain,field recording,//xeno-canto.org/949723,https://xeno-canto.org/949723/download,XC949723-CORFRU_atypique_241117_Chécy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC949723-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC949723-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC949723-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,08:00,2024-11-17,2024-11-18,[],,no,no,no,,,yes,zoom H5,,44100,Corvus frugilegus,Corvus_frugilegus_XC949723_CORFRU_atypique_241117_Checy
190,947428,Corvus,frugilegus,,birds,Rook,Yohan Le Goff,France,"Les Châtelets (near  Triel-sur-Seine), Yvelines, Île-de-France",48.9734,2.0134,60,"aberrant, call, flight call",,adult,field recording,//xeno-canto.org/947428,https://xeno-canto.org/947428/download,XC947428-freux_aberrant.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC947428-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC947428-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC947428-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,10:00,2024-11-11,2024-11-11,['Fringilla coelebs'],,yes,yes,no,,,no,Zoom H4N,,48000,Corvus frugilegus,Corvus_frugilegus_XC947428_freux_aberrant
191,938425,Corvus,frugilegus,,birds,Rook,FREDERIC Lionel,France,"Arrondissement d'Orléans (near  Chécy), Loiret, Centre-Val de Loire",47.8915,2.0253,110,"call, flight call",uncertain,uncertain,field recording,//xeno-canto.org/938425,https://xeno-canto.org/938425/download,XC938425-CORFRU_cri_vol_241007_Chécy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC938425-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC938425-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC938425-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,10:00,2024-10-07,2024-10-07,[],,yes,yes,no,,,no,zoom H5,,44100,Corvus frugilegus,Corvus_frugilegus_XC938425_CORFRU_cri_vol_241007_Checy
192,633576,Corvus,frugilegus,,birds,Rook,julien Rochefort,France,"Savigny-sur-Orge, Essonne, Île-de-France",48.6741,2.4511,90,flight call,,,field recording,//xeno-canto.org/633576,https://xeno-canto.org/633576/download,XC633576-CORBEAUX FREUX qq cris 1 ind 172 perso 23.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC633576-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC633576-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC633576-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,09:44,2004-02-14,2021-03-30,[],,yes,yes,no,,,no,,,44100,Corvus frugilegus,Corvus_frugilegus_XC633576_CORBEAUX_FREUX_qq_cris_1_ind_172_perso_23
193,892254,Corvus,frugilegus,,birds,Rook,Théo Treels,France,"Arrondissement de Lille (near  Lesquin), Nord, Hauts-de-France",50.5782,3.1094,50,call,uncertain,uncertain,field recording,//xeno-canto.org/892254,https://xeno-canto.org/892254/download,XC892254-ZOOM0016_TrLR.wav,"{'small': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892254-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892254-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892254-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,16:30,2024-03-23,2024-04-01,[],,yes,yes,no,,,no,Zoom H5,sennheiser MKE 600,44100,Corvus frugilegus,Corvus_frugilegus_XC892254_ZOOM0016_TrLRwav
194,892243,Corvus,frugilegus,,birds,Rook,Théo Treels,France,"Arrondissement de Lille (near  Lesquin), Nord, Hauts-de-France",50.5782,3.1094,50,call,uncertain,uncertain,field recording,//xeno-canto.org/892243,https://xeno-canto.org/892243/download,XC892243-ZOOM0019_TrLR.wav,"{'small': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892243-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892243-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RWKBAGAXJS/wave/XC892243-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,16:30,2024-03-23,2024-04-01,['Sitta europaea'],,yes,yes,no,,,no,Zoom H5,sennheiser MKE 600,44100,Corvus frugilegus,Corvus_frugilegus_XC892243_ZOOM0019_TrLRwav
195,862995,Corvus,frugilegus,,birds,Rook,Manuel Grosselet,France,"Jardin Lecoq, Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes",45.7724,3.0886,380,call,,,field recording,//xeno-canto.org/862995,https://xeno-canto.org/862995/download,XC862995-Corbeau-freux-calls-clermont-ferrand-ene-20-1607--DR0000_1671.wav,"{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC862995-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC862995-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC862995-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,16:07,2024-01-20,2024-01-21,[],"a busy park during saturday afternoon.
breeding birds. ",yes,yes,no,,,no,tascam dr05,dodotronic,44100,Corvus frugilegus,Corvus_frugilegus_XC862995_Corbeau_freux_calls_clermont_ferrand_ene_20_1607__DR0000_1671wav
196,844192,Corvus,frugilegus,,birds,Rook,Thierry THOMAS,France,"Montpellier, Hérault, Occitanie",43.6207,3.8725,40,"call, flight call",,,field recording,//xeno-canto.org/844192,https://xeno-canto.org/844192/download,XC844192-2023.01.20-08h14-Freux.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC844192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC844192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JDDHNKDHCS/wave/XC844192-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,08:14,2023-01-20,2023-11-27,[],,yes,yes,no,,,yes,Zoom H4n Pro,Stereo EM272 capsules,44100,Corvus frugilegus,Corvus_frugilegus_XC844192_20230120_08h14_Freux
197,815467,Corvus,frugilegus,,birds,Rook,Sonothèque ADVL,France,"Pontorson, Manche, Normandie",48.5757,-1.5125,10,call,uncertain,adult,field recording,//xeno-canto.org/815467,https://xeno-canto.org/815467/download,XC815467-Corbeaufreux_pontorsonansedemoidrey_130423_15h45.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815467-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815467-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC815467-large.png'}",//creativecommons.org/publicdomain/zero/1.0/,B,0:12,15:45,2023-04-13,2023-07-10,[],background species,yes,yes,no,,,unknown,,,44100,Corvus frugilegus,Corvus_frugilegus_XC815467_Corbeaufreux_pontorsonansedemoidrey_130423_15h45
198,565664,Corvus,frugilegus,,birds,Rook,Olivier SWIFT,France,"Avanton, Vienne, Nouvelle-Aquitaine",46.6453,0.2924,120,call,,,field recording,//xeno-canto.org/565664,https://xeno-canto.org/565664/download,XC565664-CORFRU_180502_4239_MigneAuxances86.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC565664-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC565664-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC565664-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,11:05,2018-05-02,2020-06-06,[],Tascam DR05 - Wildtronics parabole. Audacity AUFilter - Normalized -10dB,yes,yes,no,,,no,,,48000,Corvus frugilegus,Corvus_frugilegus_XC565664_CORFRU_180502_4239_MigneAuxances86
199,553772,Corvus,frugilegus,,birds,Rook,Stanislas Wroza,France,"Saclay, Essonne, Île-de-France",48.7429,2.1591,150,"flight call, nocturnal flight call",,,field recording,//xeno-canto.org/553772,https://xeno-canto.org/553772/download,XC553772-2018-04-06 Saclay corbeau freux 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553772-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553772-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553772-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,01:00,2018-04-06,2020-05-03,[],,no,no,no,,,no,,,44100,Corvus frugilegus,Corvus_frugilegus_XC553772_2018_04_06_Saclay_corbeau_freux_2
200,385571,Periparus,ater,,birds,Coal Tit,Antonio Xeira,Germany,"Tatzelwurm trail, Oberbayern, Bayern",47.6812,12.0861,800,song,,,field recording,//xeno-canto.org/385571,https://xeno-canto.org/385571/download,XC385571-170518_1004 0830 Tatzelwurm_Coal tit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC385571-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC385571-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC385571-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,08:30,2017-05-18,2017-09-08,[],"Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",no,no,no,,,no,,,44100,Periparus ater,Periparus_ater_XC385571_170518_1004_0830_Tatzelwurm_Coal_tit
201,965058,Periparus,ater,ater,birds,Coal Tit,Working group for animal ecology and planning Ltd.,Germany,"Emmendingen (near  Elzach), Freiburg, Baden-Württemberg",48.1911,8.1396,1000,song,male,adult,field recording,//xeno-canto.org/965058,https://xeno-canto.org/965058/download,XC965058-Tannenmeise-Thu-May-30-2024-17-53-45-b035_SE_20240613_Birdnet_All_detections.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC965058-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC965058-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC965058-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,19:53,2024-05-30,2025-01-29,[],,no,no,no,,,yes,Audiomoth 1.2.0,Audiomoth 1.2.0,48000,Periparus ater,Periparus_ater_XC965058_Tannenmeise_Thu_May_30_2024_17_53_45_b035_SE_20240613_Birdnet_All_detections
202,963814,Periparus,ater,,birds,Coal Tit,Working group for animal ecology and planning Ltd.,Germany,"Emmendingen (near  Elzach), Freiburg, Baden-Württemberg",48.1975,8.1448,900,song,male,adult,field recording,//xeno-canto.org/963814,https://xeno-canto.org/963814/download,XC963814-Tannenmeise_Mon-Apr-29-2024-16-42-47_a029_SE_20240528_birdnet.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC963814-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC963814-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC963814-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,18:42,2024-05-29,2025-01-25,[],,no,no,no,,,yes,Audiomoth 1.2.0,Audiomoth 1.2.0,48000,Periparus ater,Periparus_ater_XC963814_Tannenmeise_Mon_Apr_29_2024_16_42_47_a029_SE_20240528_birdnet
